VialID	box	rack	run	vials	atac	timecoursev2	run_real	POP	thaw_date	p3_date	lib_prep__date	p3_experimenter	lib_prep__experimenter	ash_num	index	COND	well	lib_1	lib_2	TP	IID	Age	Gender
AFB198	AI/79	rack5	11	3	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		12	NS	F9	90	94	T6	AFB198	36	M
AFB202	AI/79	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		8	COV	D9	49	53	T6	AFB169	45	M
AFB202	AI/79	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		8	IAV	D9	52	56	T6	AFB169	45	M
AFB202	AI/79	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		8	NS	D9	50	54	T6	AFB169	45	M
BP121	Buffy	Buffy	14	1	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		6	COV	D5	108	112	T6	ASH053	48	M
BP121	Buffy	Buffy	14	1	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		6	IAV	D5	107	111	T6	ASH053	48	M
BP121	Buffy	Buffy	14	1	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		6	NS	D5	105	109	T6	ASH053	48	M
BP344	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		6	COV	D5	99	103	T6	ASH054	34	F
BP344	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		6	IAV	D5	98	102	T6	ASH054	34	F
BP344	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		6	NS	D5	100	104	T6	ASH054	34	F
BP371	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		7	COV	D7	100	104	T6	ASH055	31	F
BP371	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		7	IAV	D7	99	103	T6	ASH055	31	F
BP371	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		7	NS	D7	97	101	T6	ASH055	31	F
BP459	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		7	COV	D7	105	109	T6	ASH056	27	F
BP459	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		7	IAV	D7	108	112	T6	ASH056	27	F
BP459	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		7	NS	D7	106	110	T6	ASH056	27	F
BP789	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		8	COV	D9	97	101	T6	ASH057	29	F
BP789	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		8	IAV	D9	100	104	T6	ASH057	29	F
BP789	Buffy	Buffy	13	1	FALSE	FALSE	13	ASH	180521	190521	200521	ABYA	YA		8	NS	D9	98	102	T6	ASH057	29	F
EUB001	AH/90	rack4	4	4	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		9	COV	F3	42	46	T6	EUB001	30	M
EUB001	AH/90	rack4	4	4	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		9	IAV	F3	41	45	T6	EUB001	30	M
EUB001	AH/90	rack4	4	4	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		9	NS	F3	43	47	T6	EUB001	30	M
EUB003	AH/90	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		13	COV	H3	90	94	T6	EUB003	24	M
EUB003	AH/90	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		13	IAV	H3	89	93	T6	EUB003	24	M
EUB003	AH/90	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		13	NS	H3	91	95	T6	EUB003	24	M
EUB004	AH/90	rack4	13	3	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		13	COV	H3	98	102	T6	EUB004	44	M
EUB004	AH/90	rack4	13	3	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		13	IAV	H3	97	101	T6	EUB004	44	M
EUB004	AH/90	rack4	13	3	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		13	NS	H3	99	103	T6	EUB004	44	M
EUB005	AH/90	rack4	1	7	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		9	COV	F3	2	6	T6	EUB005	28	M
EUB005	AH/90	rack4	1	7	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		9	IAV	F3	1	5	T6	EUB005	28	M
EUB005	AH/90	rack4	1	7	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		9	NS	F3	3	7	T6	EUB005	28	M
EUB006	AH/90	rack4	4	5	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		10	COV	F5	43	47	T6	EUB006	23	M
EUB006	AH/90	rack4	4	5	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		10	IAV	F5	42	46	T6	EUB006	23	M
EUB006	AH/90	rack4	4	5	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		10	NS	F5	44	48	T6	EUB006	23	M
EUB007	AH/90	rack4	13	3	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		14	COV	H5	99	103	T6	EUB007	24	M
EUB007	AH/90	rack4	13	3	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		14	IAV	H5	98	102	T6	EUB007	24	M
EUB007	AH/90	rack4	13	3	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		14	NS	H5	100	104	T6	EUB007	24	M
EUB011	AH/90	rack4	8	5	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		9	COV	F3	50	54	T6	EUB011	20	M
EUB011	AH/90	rack4	8	5	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		9	IAV	F3	49	53	T6	EUB011	20	M
EUB011	AH/90	rack4	8	5	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		9	NS	F3	51	55	T6	EUB011	20	M
EUB013	AH/90	rack4	14	5	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		12	IAV	F9	105	109	T6	EUB013	31	M
EUB013	AH/90	rack4	14	5	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		12	COV	F9	106	110	T6	EUB013	31	M
EUB013	AH/90	rack4	14	5	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		12	NS	F9	107	111	T6	EUB013	31	M
EUB014	AH/90	rack4	14	2	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		13	IAV	H3	106	110	T6	EUB014	27	M
EUB014	AH/90	rack4	14	2	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		13	COV	H3	107	111	T6	EUB014	27	M
EUB014	AH/90	rack4	14	2	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		13	NS	H3	108	112	T6	EUB014	27	M
EUB015	AH/98	rack4	14	4	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		14	IAV	H5	107	111	T6	EUB015	22	M
EUB015	AH/98	rack4	14	4	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		14	COV	H5	108	112	T6	EUB015	22	M
EUB015	AH/98	rack4	14	4	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		14	NS	H5	105	109	T6	EUB015	22	M
EUB016	AH/98	rack4	14	5	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		15	IAV	H7	108	112	T6	EUB016	24	M
EUB016	AH/98	rack4	14	5	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		15	COV	H7	105	109	T6	EUB016	24	M
EUB016	AH/98	rack4	14	5	FALSE	FALSE	14	EUB	310521	10621	20621	ABYA	ZL		15	NS	H7	106	110	T6	EUB016	24	M
EUB023	AH/98	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		10	COV	F5	51	55	T6	EUB023	30	M
EUB023	AH/98	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		10	IAV	F5	50	54	T6	EUB023	30	M
EUB023	AH/98	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		10	NS	F5	52	56	T6	EUB023	30	M
EUB025	AH/98	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		11	COV	F7	52	56	T6	EUB025	31	M
EUB025	AH/98	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		11	IAV	F7	51	55	T6	EUB025	31	M
EUB025	AH/98	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		11	NS	F7	49	53	T6	EUB025	31	M
EUB027	AH/98	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		12	COV	F9	49	53	T6	EUB027	44	M
EUB027	AH/98	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		12	IAV	F9	52	56	T6	EUB027	44	M
EUB027	AH/98	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		12	NS	F9	50	54	T6	EUB027	44	M
EUB028	AI/07	rack4	13	6	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		15	COV	H7	100	104	T6	EUB028	29	M
EUB028	AI/07	rack4	13	6	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		15	IAV	H7	99	103	T6	EUB028	29	M
EUB028	AI/07	rack4	13	6	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		15	NS	H7	97	101	T6	EUB028	29	M
EUB029	AI/07	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		13	COV	H3	50	54	T6	EUB029	45	M
EUB029	AI/07	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		13	IAV	H3	49	53	T6	EUB029	45	M
EUB029	AI/07	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		13	NS	H3	51	55	T6	EUB029	45	M
EUB048	AH/98	rack4	2	7	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		9	COV	F3	10	14	T6	EUB048	32	M
EUB048	AH/98	rack4	2	7	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		9	IAV	F3	9	13	T6	EUB048	32	M
EUB048	AH/98	rack4	2	7	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		9	NS	F3	11	15	T6	EUB048	32	M
EUB053	AH/98	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		14	COV	H5	51	55	T6	EUB053	27	M
EUB053	AH/98	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		14	IAV	H5	50	54	T6	EUB053	27	M
EUB053	AH/98	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		14	NS	H5	52	56	T6	EUB053	27	M
EUB058	AI/15	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		14	COV	H5	91	95	T6	EUB058	50	M
EUB058	AI/15	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		14	IAV	H5	90	94	T6	EUB058	50	M
EUB058	AI/15	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		14	NS	H5	92	96	T6	EUB058	50	M
EUB061	AI/15	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		15	COV	H7	92	96	T6	EUB061	49	M
EUB061	AI/15	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		15	IAV	H7	91	95	T6	EUB061	49	M
EUB061	AI/15	rack4	11	2	FALSE	FALSE	12	EUB	100521	110521	130521	ABYA	YA		15	NS	H7	89	93	T6	EUB061	49	M
EUB062	AI/15	rack4	2	3	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		10	COV	F5	11	15	T6	EUB062	31	M
EUB062	AI/15	rack4	2	3	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		10	IAV	F5	10	14	T6	EUB062	31	M
EUB062	AI/15	rack4	2	3	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		10	NS	F5	12	16	T6	EUB062	31	M
EUB065	AI/31	rack3	12	5	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		9	COV	F3	82	86	T6	EUB065	41	M
EUB065	AI/31	rack3	12	5	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		9	IAV	F3	81	85	T6	EUB065	41	M
EUB065	AI/31	rack3	12	5	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		9	NS	F3	83	87	T6	EUB065	41	M
EUB066	AI/15	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		15	COV	H7	52	56	T6	EUB066	28	M
EUB066	AI/15	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		15	IAV	H7	51	55	T6	EUB066	28	M
EUB066	AI/15	rack4	8	4	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		15	NS	H7	49	53	T6	EUB066	28	M
EUB072	AI/16	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		16	COV	H9	49	53	T6	EUB072	47	M
EUB072	AI/16	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		16	IAV	H9	52	56	T6	EUB072	47	M
EUB072	AI/16	rack4	8	3	TRUE	FALSE	7	EUB	270421	280421	290421	ABYA	YA		16	NS	H9	50	54	T6	EUB072	47	M
EUB074	AI/16	rack4	13	2	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		16	COV	H9	97	101	T6	EUB074	45	M
EUB074	AI/16	rack4	13	2	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		16	IAV	H9	100	104	T6	EUB074	45	M
EUB074	AI/16	rack4	13	2	FALSE	FALSE	13	EUB	180521	190521	200521	ABYA	YA		16	NS	H9	98	102	T6	EUB074	45	M
EUB089	AI/39	rack6	3	5	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		13	COV	H3	18	22	T6	EUB089	29	M
EUB089	AI/39	rack6	3	5	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		13	IAV	H3	17	21	T6	EUB089	29	M
EUB089	AI/39	rack6	3	5	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		13	NS	H3	19	23	T6	EUB089	29	M
EUB090	AI/39	rack6	3	4	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		14	COV	H5	19	23	T6	EUB090	39	M
EUB090	AI/39	rack6	3	4	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		14	IAV	H5	18	22	T6	EUB090	39	M
EUB090	AI/39	rack6	3	4	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		14	NS	H5	20	24	T6	EUB090	39	M
EUB091	AI/39	rack6	5	2	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		13	COV	H3	26	30	T6	EUB091	23	M
EUB091	AI/39	rack6	5	2	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		13	IAV	H3	25	29	T6	EUB091	23	M
EUB091	AI/39	rack6	5	2	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		13	NS	H3	27	31	T6	EUB091	23	M
EUB093	AI/39	rack6	5	4	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		14	COV	H5	27	31	T6	EUB093	24	M
EUB093	AI/39	rack6	5	4	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		14	IAV	H5	26	30	T6	EUB093	24	M
EUB093	AI/39	rack6	5	4	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		14	NS	H5	28	32	T6	EUB093	24	M
EUB095	AI/39	rack6	5	2	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		15	COV	H7	28	32	T6	EUB095	21	M
EUB095	AI/39	rack6	5	2	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		15	IAV	H7	27	31	T6	EUB095	21	M
EUB095	AI/39	rack6	5	2	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		15	NS	H7	25	29	T6	EUB095	21	M
EUB096	AI/39	rack6	3	2	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		15	COV	H7	20	24	T6	EUB096	21	M
EUB096	AI/39	rack6	3	2	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		15	IAV	H7	19	23	T6	EUB096	21	M
EUB096	AI/39	rack6	3	2	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		15	NS	H7	17	21	T6	EUB096	21	M
EUB098	AI/48	rack4	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		10	COV	F5	83	87	T6	EUB098	28	M
EUB098	AI/48	rack4	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		10	IAV	F5	82	86	T6	EUB098	28	M
EUB098	AI/48	rack4	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		10	NS	F5	84	88	T6	EUB098	28	M
EUB103	AI/48	rack4	2	6	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		11	COV	F7	12	16	T6	EUB103	21	M
EUB103	AI/48	rack4	2	6	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		11	IAV	F7	11	15	T6	EUB103	21	M
EUB103	AI/48	rack4	2	6	TRUE	FALSE	2	EUB	60421	70421	80421	ABYA	MO		11	NS	F7	9	13	T6	EUB103	21	M
EUB106	AI/53	rack6	3	3	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		16	COV	H9	17	21	T6	EUB106	42	M
EUB106	AI/53	rack6	3	3	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		16	IAV	H9	20	24	T6	EUB106	42	M
EUB106	AI/53	rack6	3	3	FALSE	FALSE	3	EUB	120421	130421	150421	ABYA	ZL		16	NS	H9	18	22	T6	EUB106	42	M
EUB107	AI/53	rack6	4	4	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		11	COV	F7	44	48	T6	EUB107	24	M
EUB107	AI/53	rack6	4	4	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		11	IAV	F7	43	47	T6	EUB107	24	M
EUB107	AI/53	rack6	4	4	TRUE	FALSE	6	EUB	130421	140421	150421	ABYA	YA		11	NS	F7	41	45	T6	EUB107	24	M
EUB109	AI/53	rack6	5	3	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		16	COV	H9	25	29	T6	EUB109	23	M
EUB109	AI/53	rack6	5	3	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		16	IAV	H9	28	32	T6	EUB109	23	M
EUB109	AI/53	rack6	5	3	FALSE	FALSE	4	EUB	190421	200421	220421	ABYA	ZL		16	NS	H9	26	30	T6	EUB109	23	M
EUB112	AI/53	rack6	6	3	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		13	COV	H3	34	38	T6	EUB112	21	M
EUB112	AI/53	rack6	6	3	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		13	IAV	H3	33	37	T6	EUB112	21	M
EUB112	AI/53	rack6	6	3	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		13	NS	H3	35	39	T6	EUB112	21	M
EUB114	AI/53	rack6	6	5	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		14	COV	H5	35	39	T6	EUB114	21	M
EUB114	AI/53	rack6	6	5	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		14	IAV	H5	34	38	T6	EUB114	21	M
EUB114	AI/53	rack6	6	5	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		14	NS	H5	36	40	T6	EUB114	21	M
EUB115	AI/56	rack2	12	3	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		11	COV	F7	84	88	T6	EUB115	25	M
EUB115	AI/56	rack2	12	3	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		11	IAV	F7	83	87	T6	EUB115	25	M
EUB115	AI/56	rack2	12	3	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		11	NS	F7	81	85	T6	EUB115	25	M
EUB116	AI/53	rack6	6	5	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		15	COV	H7	36	40	T6	EUB116	47	M
EUB116	AI/53	rack6	6	5	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		15	IAV	H7	35	39	T6	EUB116	47	M
EUB116	AI/53	rack6	6	5	FALSE	FALSE	5	EUB	200421	210421	220421	ABYA	YA		15	NS	H7	33	37	T6	EUB116	47	M
EUB119	AI/56	rack2	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		12	COV	F9	81	85	T6	EUB119	32	M
EUB119	AI/56	rack2	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		12	IAV	F9	84	88	T6	EUB119	32	M
EUB119	AI/56	rack2	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		12	NS	F9	82	86	T6	EUB119	32	M
EUB121			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		5	T0		113	114	T0	EUB121	23	M
EUB121			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		5	NS		117	120	T6	EUB121	23	M
EUB121			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		5	COV		116	118	T6	EUB121	23	M
EUB121			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		5	IAV		115	119	T6	EUB121	23	M
EUB121			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		5	NS		122	126	T24	EUB121	23	M
EUB121			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		5	COV		121	123	T24	EUB121	23	M
EUB121			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		5	IAV		124	125	T24	EUB121	23	M
EUB125			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		6	T0		113	114	T0	EUB125	30	M
EUB125			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		6	NS		117	120	T6	EUB125	30	M
EUB125			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		6	COV		118	119	T6	EUB125	30	M
EUB125			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		6	IAV		115	116	T6	EUB125	30	M
EUB125			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		6	NS		123	126	T24	EUB125	30	M
EUB125			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		6	COV		122	124	T24	EUB125	30	M
EUB125			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		6	IAV		121	125	T24	EUB125	30	M
EUB143	AI/56	rack2	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		13	COV	H3	82	86	T6	EUB143	21	M
EUB143	AI/56	rack2	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		13	IAV	H3	81	85	T6	EUB143	21	M
EUB143	AI/56	rack2	12	4	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		13	NS	H3	83	87	T6	EUB143	21	M
EUB147			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		7	T0		113	114	T0	EUB147	32	M
EUB147			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		7	NS		117	118	T6	EUB147	32	M
EUB147			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		7	COV		115	119	T6	EUB147	32	M
EUB147			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		7	IAV		116	120	T6	EUB147	32	M
EUB147			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		7	NS		123	126	T24	EUB147	32	M
EUB147			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		7	COV		124	125	T24	EUB147	32	M
EUB147			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		7	IAV		121	122	T24	EUB147	32	M
EUB151	AI/63	rack2	12	3	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		14	COV	H5	83	87	T6	EUB151	25	M
EUB151	AI/63	rack2	12	3	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		14	IAV	H5	82	86	T6	EUB151	25	M
EUB151	AI/63	rack2	12	3	TRUE	FALSE	11	EUB	110521	120521	130521	ABYA	MO		14	NS	H5	84	88	T6	EUB151	25	M
EUB154	AI/74	rack5	1	8	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		10	COV	F5	3	7	T6	EUB154	22	M
EUB154	AI/74	rack5	1	8	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		10	IAV	F5	2	6	T6	EUB154	22	M
EUB154	AI/74	rack5	1	8	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		10	NS	F5	4	8	T6	EUB154	22	M
EUB156			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		8	T0		113	114	T0	EUB156	36	M
EUB156			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		8	NS		118	119	T6	EUB156	36	M
EUB156			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		8	COV		115	120	T6	EUB156	36	M
EUB156			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		8	IAV		116		T6	EUB156	36	M
EUB156			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		8	NS		123	124	T24	EUB156	36	M
EUB156			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		8	COV		121	125	T24	EUB156	36	M
EUB156			0			TRUE	0	EUB	80221	90221	100221	ABYA	MOZL		8	IAV		122	126	T24	EUB156	36	M
EUB157	AI/74	rack5	9	5	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		13	COV	H3	66	70	T6	EUB157	27	M
EUB157	AI/74	rack5	9	5	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		13	IAV	H3	65	69	T6	EUB157	27	M
EUB157	AI/74	rack5	9	5	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		13	NS	H3	67	71	T6	EUB157	27	M
EUB158	AI/79	rack5	1	8	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		11	COV	F7	4	8	T6	EUB158	24	M
EUB158	AI/79	rack5	1	8	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		11	IAV	F7	3	7	T6	EUB158	24	M
EUB158	AI/79	rack5	1	8	TRUE	FALSE	1	EUB	50421	60421	80421	ABYA	ZL		11	NS	F7	1	5	T6	EUB158	24	M
EUB159	AI/74	rack5	9	3	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		14	COV	H5	67	71	T6	EUB159	25	M
EUB159	AI/74	rack5	9	3	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		14	IAV	H5	66	70	T6	EUB159	25	M
EUB159	AI/74	rack5	9	3	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		14	NS	H5	68	72	T6	EUB159	25	M
EUB161	AI/79	rack5	9	2	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		15	COV	H7	68	72	T6	EUB161	23	M
EUB161	AI/79	rack5	9	2	FALSE	FALSE	9	EUB	30521	40521	60521	ABYA	ZL		15	IAV	H7	67	71	T6	EUB161	23	M
